src,dst,edge_type,start,end,predicted_probability
24861,18980,8,1496247936,1496364982,0.4192909
24861,28905,238,1494625413,1494773921,0.41903836
24861,28905,242,1498831302,1498934424,0.41903836
24861,45285,69,1494661151,1494825816,0.4154341
24861,39820,8,1494609932,1494818320,0.43059868
24861,28905,198,1497537510,1497712486,0.41903836
24861,41537,65,1494652814,1494766824,0.42083848
24861,30011,74,1494611263,1494790484,0.47412628
24861,68727,33,1498337132,1498464131,0.3970936
24861,30496,33,1494608094,1494782364,0.43445778
24861,61702,178,1494654971,1494826574,0.43935984
24861,65881,20,1494661641,1494810067,0.43993077
24861,62299,85,1494596336,1494824411,0.44106704
24861,61907,176,1494590565,1494779955,0.4121963
24940,1948,161,1494595712,1494793645,0.38257405
24940,12029,238,1494599530,1494764197,0.43909368
24940,18933,108,1494642957,1494809582,0.24322507
24940,28905,108,1494623007,1494758303,0.38657463
24940,33634,4,1496520373,1496766965,0.4131511
24940,33634,198,1494652288,1494794201,0.4131511
25039,33634,33,1498684521,1498906594,0.5037429
25096,28905,151,1494625364,1494778065,0.47127637
25104,64950,150,1495991414,1496160548,0.44421571
25104,25836,65,1494627726,1494773789,0.46155682
25201,28905,74,1494634836,1494779718,0.37862676
25205,28905,59,1496909919,1497018885,0.42396054
25205,45915,29,1494630455,1494795099,0.43339884
25205,45915,74,1494615164,1494822637,0.43339884
25205,28905,59,1494612050,1494769753,0.42396054
25205,49081,93,1494658858,1494812368,0.43664795
25365,28905,69,1494665466,1494815859,0.4608214
25380,28905,11,1497627190,1497833252,0.43161222
25624,28905,234,1496466617,1496648522,0.4122867
25624,44764,144,1494765621,1494990576,0.41647494
25624,45285,144,1497728116,1497830455,0.40869975
25624,50050,20,1494613182,1494783385,0.4300229
25640,28905,74,1494588503,1494834865,0.42828396
25970,2880,65,1494655048,1494825711,0.4155299
25970,28905,33,1494615451,1494823973,0.4122495
25970,35126,20,1494654900,1494808455,0.5737954
25970,60642,74,1494633920,1494771930,0.42006832
26403,28905,171,1494653013,1494783598,0.45424718
26464,11861,151,1494656131,1494759625,0.43497846
26464,45342,20,1495357983,1495460534,0.38155428
26464,28905,69,1495066515,1495242937,0.4125594
26464,67443,149,1496852074,1496966305,0.39550266
26464,48382,198,1494665921,1494779663,0.4247875
26464,68710,149,1496657017,1496834350,0.42149344
26471,55938,158,1494610979,1494774001,0.45434126
26529,39820,237,1498410768,1498569686,0.777151
26569,28905,242,1495206590,1495332931,0.4098744
26585,28905,8,1494633205,1494822786,0.4868634
26585,44667,8,1494618512,1494833820,0.48847747
26585,28905,74,1494625924,1494759275,0.4868634
26824,29834,242,1495795049,1496020532,0.43993673
26870,22737,65,1494638937,1494820813,0.43477982
26870,25970,8,1494662375,1494836201,0.42580968
26876,26585,20,1495066865,1495293332,0.51454186
26876,26585,151,1494608928,1494792864,0.51454186
26930,28905,65,1494603449,1494769364,0.42618543
27056,1280,65,1498213220,1498324040,0.43067428
27056,20686,11,1494611736,1494810010,0.4426382
27056,16660,74,1494599766,1494776719,0.37957448
27056,28905,209,1498541205,1498726006,0.42113563
27194,28905,20,1494652219,1494818196,0.42889556
27194,28905,74,1494645962,1494821927,0.42889556
27292,28905,104,1494632939,1494757562,0.4493581
27292,28905,74,1494625809,1494788519,0.4493581
27382,45285,198,1494777354,1494953491,0.42520282
27494,30706,69,1496822686,1496963402,0.4539693
27535,27718,74,1497098990,1497296648,0.38149148
27535,28905,242,1494584021,1494835101,0.3749372
27718,28895,65,1494626334,1494812375,0.41843203
27718,39520,116,1494645349,1494787839,0.41862196
27718,63492,78,1496379421,1496578435,0.4297432
27718,67451,237,1494628107,1494836105,0.5017481
27850,28905,69,1496135342,1496291399,0.40715656
27850,28905,204,1496501510,1496692265,0.40715656
27850,45285,178,1494641756,1494797231,0.40358353
28106,27718,8,1494645064,1494793193,0.42365903
28134,24252,238,1494622150,1494824451,0.49238712
28134,23185,33,1494650196,1494836363,0.41678822
28134,28905,69,1497908414,1498105507,0.4236157
28134,28905,237,1494597867,1494790293,0.4236157
28134,61213,237,1497896221,1498121735,0.45145756
28246,28905,151,1498487146,1498677497,0.44702095
28246,33634,151,1495162742,1495270201,0.47453824
28311,28905,151,1497725750,1497847532,0.41192788
28311,4620,65,1497568159,1497739664,0.40494865
28311,24252,167,1494618810,1494807125,0.48038325
28311,28905,65,1496332194,1496471944,0.41192788
28311,28905,151,1498045864,1498203613,0.41192788
28338,10704,8,1496498512,1496693250,0.4499944
28338,45285,237,1494580315,1494838018,0.42269513
28338,55504,221,1495409469,1495649089,0.4038157
28338,28905,8,1497366859,1497497690,0.42631644
28338,62414,71,1494630769,1494800949,0.59198105
28434,28905,112,1494662503,1494789368,0.40467608
28506,29357,211,1495075849,1495224332,0.44207713
28541,28905,8,1494643768,1494818446,0.42526218
28541,28905,93,1494589179,1494829717,0.42526218
28541,49022,8,1494594337,1494767459,0.44404534
28752,45285,11,1497314353,1497423708,0.4258074
28845,28905,74,1494593599,1494836000,0.42223817
28895,2867,209,1494655563,1494781028,0.4374948
28895,19281,8,1494664904,1494755823,0.42451975
28905,106,20,1495549093,1495649924,0.43393666
28905,28905,178,1498506565,1498713157,0.4143479
28905,1555,209,1495163887,1495283344,0.43076319
28905,3426,33,1494649564,1494807665,0.4257932
28905,3524,237,1498050388,1498220658,0.43825504
28905,60642,149,1497053832,1497216543,0.42217794
28905,48775,237,1496569935,1496764991,0.40986544
28905,3648,8,1494646506,1494819687,0.42948
28905,5061,8,1494608492,1494757409,0.40823668
28905,5081,65,1494592424,1494792823,0.4829756
28905,69788,238,1494633738,1494767907,0.4397495
28905,15934,8,1494876900,1495047335,0.42069787
28905,5544,8,1494638627,1494826146,0.44844407
28905,6678,8,1494630069,1494815433,0.31900778
28905,7193,151,1494634526,1494805965,0.43145248
28905,7466,198,1494665601,1494764394,0.45056358
28905,28905,151,1495363438,1495531176,0.4143479
28905,8540,8,1494606068,1494831565,0.42388424
28905,3735,113,1495463072,1495608181,0.41980377
28905,9656,8,1494649401,1494756765,0.23445897
28905,28905,33,1495336115,1495544143,0.4143479
28905,64950,64,1494661662,1494813772,0.42682585
28905,28905,36,1494617046,1494823192,0.4143479
28905,10649,65,1494650453,1494798876,0.4481115
28905,6486,8,1495236824,1495449314,0.42455572
28905,11916,85,1497230768,1497422448,0.5055875
28905,13603,65,1494808081,1494989428,0.4199638
28905,13603,151,1494613505,1494775633,0.4199638
28905,48086,8,1496659182,1496846167,0.41956526
28905,14523,151,1494584806,1494826954,0.43437922
28905,14676,20,1494648930,1494792805,0.44621432
28905,28905,71,1494646728,1494792782,0.4143479
28905,3990,198,1494604911,1494823782,0.46502984
28905,17371,33,1494617386,1494758819,0.40271682
28905,62354,8,1497811465,1497918260,0.44511652
28905,18519,151,1494629761,1494806031,0.40366918
28905,28905,151,1494614550,1494772180,0.4143479
28905,63735,36,1494609286,1494837790,0.4821672
28905,19608,8,1494632494,1494827834,0.41709965
28905,19711,116,1494645230,1494787487,0.4306342
28905,19802,20,1498014631,1498172169,0.44578475
28905,28905,71,1494635131,1494818674,0.4143479
28905,28905,151,1494623404,1494802631,0.4143479
28905,28905,237,1495307896,1495488285,0.4143479
28905,28905,8,1495979398,1496150855,0.4143479
28905,23157,198,1494635412,1494763817,0.4204538
28905,48564,64,1494652532,1494816069,0.1619311
28905,23185,114,1494593238,1494822177,0.40756416
28905,62396,176,1498563549,1498738386,0.40800875
28905,69540,178,1498055194,1498229020,0.34525535
28905,24252,159,1494621531,1494783435,0.48287523
28905,24586,149,1498319954,1498481022,0.4371921
28905,48775,151,1495179876,1495352161,0.40986544
28905,24782,151,1494586286,1494811903,0.42526624
28905,24861,69,1495841497,1496011925,0.42346033
28905,24861,178,1497666342,1497839612,0.42346033
28905,24940,151,1496755296,1496887565,0.37592006
28905,25096,8,1494610415,1494808430,0.48968238
28905,25624,234,1498915487,1499033401,0.34160542
28905,25970,33,1494663916,1494770229,0.41099328
28905,28905,116,1496072642,1496286056,0.4143479
28905,64901,178,1497486448,1497700880,0.43037924
28905,55504,237,1497757848,1497999553,0.39204717
28905,51303,176,1494612229,1494818990,0.44127756
28905,28905,8,1496239868,1496417598,0.4143479
28905,30788,171,1494583211,1494832464,0.44042104
28905,31237,69,1494638737,1494814672,0.4481157
28905,19713,151,1498512949,1498714351,0.22108983
28905,32807,178,1494650280,1494830811,0.44844407
28905,33538,85,1494613184,1494827497,0.4366957
28905,23352,74,1495626955,1495827827,0.4483772
28905,67121,108,1494648909,1494803662,0.43037933
28905,35093,174,1494627927,1494761975,0.4462335
28905,35093,237,1497672810,1497794456,0.4462335
28905,29828,74,1494612194,1494756247,0.42250782
28905,38246,85,1494644998,1494777251,0.6197029
28905,28905,8,1494633781,1494783494,0.4143479
28905,39453,242,1494591065,1494778543,0.42775992
28905,39771,151,1495638224,1495756587,0.35133213
28905,39820,36,1494655668,1494767260,0.4258737
28905,40165,238,1494656534,1494822755,0.43974215
28905,3633,116,1497060241,1497222669,0.4221397
28905,41346,33,1494652553,1494781810,0.43043277
28905,41470,33,1494942423,1495108262,0.40741003
28905,28905,209,1495860717,1496097944,0.4143479
28905,42063,8,1497956897,1498127836,0.43382865
28905,42589,36,1494606911,1494814881,0.45489523
28905,42622,8,1494596822,1494759631,0.4374748
28905,43602,178,1496659228,1496853931,0.4391774
28905,43723,198,1494638888,1494822670,0.5540178
28905,9346,33,1494644268,1494765904,0.19265604
28905,51720,237,1494616493,1494830879,0.34990445
28905,66652,8,1498393925,1498547063,0.41965064
28905,55736,33,1494616334,1494753889,0.44368657
28905,45285,40,1494592214,1494811724,0.4107555
28905,11587,69,1494609595,1494754371,0.40375337
28905,28905,85,1494584668,1494757509,0.4143479
28905,68927,198,1495954131,1496085677,0.3667233
28905,46957,85,1494592670,1494755657,0.46150148
28905,48639,36,1494634345,1494822387,0.40746734
28905,28905,69,1498090731,1498199895,0.4143479
28905,49022,69,1496797259,1496916055,0.4330122
28905,49311,37,1494633640,1494837258,0.4413318
28905,51024,8,1494589240,1494767590,0.43625474
28905,28905,71,1497461697,1497691770,0.4143479
28905,52031,71,1497313122,1497488770,0.43447396
28905,52413,36,1494632680,1494808443,0.4738699
28905,52977,65,1494594165,1494799664,0.513884
28905,53000,237,1494621384,1494773682,0.42207953
28905,44667,209,1494582238,1494821983,0.4159164
28905,57834,8,1498850587,1498954502,0.44520348
28905,33808,162,1497008696,1497173119,0.41502294
28905,60604,237,1494656282,1494752429,0.4775362
28905,60642,65,1495659555,1495801652,0.42217794
28905,60642,71,1497486425,1497654875,0.42217794
28905,61213,159,1494595366,1494792374,0.44204783
28905,61213,216,1494642715,1494758118,0.44204783
28905,61213,237,1494662019,1494754249,0.44204783
28905,61356,8,1498514862,1498630538,0.40084636
28905,35682,33,1497853649,1498028557,0.4443401
28905,62299,65,1494840121,1495002722,0.43631527
28905,62354,85,1494656300,1494774430,0.44511652
28905,41537,237,1495502640,1495729955,0.41614234
28905,63740,151,1494634553,1494820829,0.42108476
28905,64560,4,1494614252,1494787145,0.43378586
28905,28905,33,1494617201,1494827362,0.4143479
28905,28905,46,1494634717,1494774317,0.4143479
28905,28905,69,1494648581,1494826568,0.4143479
28905,64560,74,1494639600,1494812836,0.43378586
28905,28905,8,1495777336,1495978157,0.4143479
28905,65427,8,1494600497,1494775905,0.44844407
28905,65881,8,1495918841,1496041002,0.43518162
28905,65881,20,1494602118,1494836485,0.43518162
28905,13984,137,1498877201,1499043764,0.42654958
28905,28905,20,1496043476,1496209386,0.4143479
28905,66958,8,1494625813,1494832553,0.43651912
28905,66958,33,1494604256,1494792779,0.43651912
28905,67121,178,1498523482,1498716598,0.43037933
28905,67355,151,1494585017,1494808564,0.4116912
28905,68077,2,1494635518,1494836963,0.44844407
28905,69273,65,1494598888,1494802446,0.3721755
28905,45285,33,1497189318,1497379346,0.4107555
29175,59884,221,1494639454,1494781026,0.38940698
29357,13802,237,1494632066,1494799513,0.44292763
29357,34001,65,1494617527,1494756098,0.43098184
29374,41537,93,1496666950,1496772476,0.42199478
29389,61907,238,1494592085,1494770617,0.73211235
29583,106,78,1495524471,1495758966,0.45249453
29583,11754,78,1498275416,1498444273,0.31410325
29583,28905,197,1496172530,1496303264,0.43270844
29583,50876,78,1494581931,1494772658,0.464676
29639,45915,178,1496796626,1496964083,0.36307016
29805,11510,33,1495491111,1495623547,0.45529795
29821,39520,243,1494637992,1494772704,0.4091016
29821,28905,243,1496790647,1497014866,0.40866175
29828,41537,8,1497800603,1497914733,0.41899133
29828,11334,151,1496372064,1496600068,0.4442279
29828,28905,11,1494592144,1494807070,0.4171934
29828,20816,65,1495480926,1495668786,0.40560657
29828,29834,64,1494597756,1494836754,0.36044803
29828,39509,20,1495783094,1495961982,0.41161695
29828,45285,85,1498354083,1498573953,0.4135937
29828,45285,85,1494653814,1494806541,0.4135937
29834,2880,151,1494650640,1494822492,0.40454215
29834,29828,151,1495377752,1495548297,0.40937153
29834,22712,243,1494605158,1494833308,0.3813005
29834,28905,33,1494594135,1494835849,0.40128902
29834,32433,176,1494627374,1494755905,0.4321486
29834,52977,242,1494633117,1494798916,0.5003683
29834,55746,33,1494591624,1494827846,0.98554546
29834,1502,237,1498776426,1499009710,0.38894936
30055,3524,33,1496427143,1496548957,0.43154153
30055,11065,221,1494623846,1494766467,0.41719124
30055,12713,8,1494651539,1494788328,0.41637942
30055,28905,136,1494635387,1494804985,0.40773478
30055,12713,237,1494644977,1494805628,0.41637942
30055,15107,171,1494650248,1494755696,0.5489302
30055,26464,74,1498185703,1498421143,0.41027337
30055,61807,176,1495518643,1495721678,0.41969684
30055,7638,198,1498567175,1498785318,0.39099333
30055,106,234,1494663555,1494836905,0.42723897
30055,13436,236,1494606936,1494771301,0.44016373
30055,33808,74,1495589431,1495791851,0.40840656
30055,42274,198,1495267380,1495411113,0.30170143
30055,43582,74,1494606174,1494808710,0.44169718
30055,45285,136,1494599472,1494782923,0.40416014
30055,45285,209,1498428100,1498544536,0.40416014
30055,45285,237,1494614599,1494803037,0.40416014
30055,49949,69,1494658692,1494776207,0.37361243
30055,55725,33,1497231131,1497400372,0.21599284
30055,28905,237,1498529747,1498711441,0.40773478
30055,58559,20,1494650818,1494815112,0.40239125
30055,28905,71,1494614666,1494819722,0.40773478
30055,60642,237,1495923164,1496029901,0.41552848
30055,57914,71,1494608427,1494789275,0.43623877
30072,3633,74,1494652734,1494796214,0.43636313
30108,39520,197,1494661510,1494837602,0.43570304
30108,69203,197,1497718357,1497887327,0.37604702
30118,41302,57,1497256326,1497410697,0.40843755
30189,28905,8,1495134559,1495279450,0.4194065
30189,60642,8,1495953866,1496104677,0.42726234
30189,53562,15,1497846333,1498067012,0.4379255
30189,66906,131,1498144876,1498326741,0.4360138
30355,45285,65,1494587829,1494790939,0.40025643
30380,30931,198,1494870591,1495070398,0.4302195
30394,69295,171,1494595843,1494756712,0.4299922
30394,63067,198,1494607237,1494788101,0.4435657
30482,28905,151,1494615365,1494817199,0.3901286
30496,28905,93,1494624577,1494754119,0.4164136
30496,28905,116,1498041346,1498224146,0.4164136
30496,60642,210,1494606338,1494828113,0.4242544
30496,62299,210,1495212773,1495397847,0.4384085
30515,57714,197,1494912428,1495123563,0.47306392
30521,3185,171,1494609114,1494774966,0.45917302
30521,18231,242,1494633501,1494830080,0.48332244
30640,29834,65,1494623220,1494821228,0.37498724
30655,11224,171,1494634081,1494789321,0.7269954
30655,28905,171,1497643840,1497841179,0.4288337
30706,28905,151,1494622324,1494773404,0.41373867
30706,28905,237,1494631943,1494794861,0.41373867
30706,49411,181,1494653409,1494796631,0.44841006
30706,64560,33,1494662933,1494796368,0.43316922
30706,64560,115,1494588051,1494832988,0.43316922
30744,69203,8,1494604877,1494799915,0.45067567
30755,18938,65,1494594656,1494773052,0.43894053
30788,19802,197,1494619651,1494795672,0.46099013
30926,45915,242,1494660656,1494808811,0.47841004
30931,39509,242,1497869348,1498046188,0.41000238
30931,42320,198,1497922817,1498117494,0.5806575
30931,30118,8,1496244562,1496451287,0.4358399
31205,11504,8,1494631225,1494802696,0.43649626
31205,28905,8,1496304782,1496439531,0.41695142
31205,21110,8,1494609537,1494779528,0.46397558
31237,18938,20,1494623600,1494765431,0.45681188
31577,39520,151,1494606424,1494820390,0.43344367
31577,58538,151,1496910773,1497110043,0.45615974
31663,25039,33,1494582251,1494796991,0.434382
31663,33538,151,1494639149,1494792257,0.45543122
31663,51584,33,1495878850,1495978877,0.4513442
31837,24861,69,1494637818,1494765646,0.63522565
31940,69742,71,1494605246,1494780828,0.4647597
31994,20686,20,1494641713,1494807975,0.4454151
31994,2187,74,1494641291,1494784631,0.4059013
31994,62767,74,1494629580,1494788077,0.4442939
32290,33538,147,1494593785,1494788173,0.41054627
32433,28905,8,1494585320,1494782452,0.43321934
32444,69775,65,1494607146,1494809195,0.38635576
32447,28905,33,1494618810,1494769278,0.40718952
32488,62299,238,1497157140,1497352610,0.4557736
32742,1573,238,1495096588,1495191185,0.32483533
32742,43505,238,1494636285,1494788134,0.2709601
32773,3185,171,1494593001,1494803505,0.42513448
32773,28905,65,1494854819,1495042902,0.4194673
32963,1948,74,1495355906,1495535050,0.4175985
33004,3633,74,1494605114,1494752441,0.4276059
33004,20816,31,1494595636,1494814228,0.40817803
33004,28905,202,1498354483,1498520399,0.41978645
33004,28905,65,1497403897,1497594099,0.41978645
33004,21588,234,1494611178,1494837344,0.5441565
33069,28905,65,1494646159,1494800175,0.4270317
33069,45285,150,1494629620,1494800454,0.42340884
33079,23185,71,1494606788,1494782086,0.44527912
33079,28905,71,1494629216,1494770429,0.45221138
33396,28905,93,1494612506,1494801873,0.38732746
33538,3426,33,1494580581,1494807028,0.4379982
33538,28905,178,1494638536,1494786943,0.42646846
33538,31663,8,1494660080,1494780341,0.43820676
33538,31663,65,1494647973,1494767206,0.43820676
33538,32290,33,1498289702,1498464971,0.4085859
33538,40295,147,1498837072,1499058464,0.37873706
33538,48603,151,1494610886,1494809768,0.22648074
33540,28905,64,1495409250,1495573119,0.43218586
33554,28905,234,1496765075,1496928997,0.44110125
33634,5673,158,1494703107,1494900610,0.40477225
33634,45285,13,1494619582,1494821472,0.4292485
33634,45285,74,1494653394,1494818766,0.4292485
33634,48382,198,1494601263,1494764049,0.4452577
33634,67121,20,1494637601,1494814630,0.44908255
33795,23185,238,1495970138,1496076564,0.80238914
33808,33538,151,1496369299,1496560639,0.43799508
33808,39520,151,1496465917,1496604678,0.41607195
34001,2491,65,1495659764,1495865973,0.46664
34001,39820,151,1497058422,1497181532,0.43547648
34086,50759,65,1496035725,1496172583,0.41727653
34086,59296,171,1494604164,1494753761,0.44003084
34263,106,29,1494598818,1494753075,0.43753594
34263,41707,74,1494587775,1494758574,0.42677912
34263,45285,116,1496078614,1496270720,0.41430324
34263,28905,164,1498804161,1499028780,0.4179047
34263,28905,198,1494601461,1494775387,0.4179047
34263,57004,198,1496031131,1496263259,0.40073872
34263,28905,29,1498583120,1498684006,0.4179047
34263,69273,74,1494580349,1494796337,0.37560248
34263,60747,237,1494653272,1494782291,0.44165915
34368,48775,33,1498886710,1499033459,0.43619603
34368,28905,74,1494614910,1494783513,0.4407514
34389,57714,78,1494969266,1495176188,0.43082398
34389,22389,220,1498646481,1498789620,0.26301455
34389,29828,220,1494629083,1494805372,0.42143753
34527,28905,20,1494625993,1494782551,0.43380764
34537,68710,8,1494594906,1494778138,0.41860685
34715,69742,36,1494580097,1494787290,0.45205495
34779,28905,11,1494622571,1494758612,0.4335317
34831,28905,234,1494651178,1494797660,0.34030175
35093,3388,69,1494613998,1494769708,0.4716978
35093,28905,149,1494644723,1494836003,0.43109888
35093,28905,237,1494654784,1494757442,0.43109888
35093,45285,174,1496483810,1496669235,0.4274673
35093,45285,238,1494640748,1494817205,0.4274673
35126,28905,20,1494585324,1494758302,0.51338935
35126,28905,74,1494593400,1494828726,0.51338935
35126,18938,74,1494612171,1494782035,0.53836954
35393,69203,150,1497810020,1497896971,0.36828056
35393,11983,197,1494615147,1494777677,0.4289965
35393,28905,108,1497548795,1497704533,0.42710343
35682,28905,74,1494649255,1494764154,0.43197834
35682,7466,74,1494635330,1494803904,0.46850225
36206,60270,209,1496678413,1496880941,0.41322485
36206,55829,209,1494580074,1494767199,0.71514493
36382,7466,8,1498810830,1498972905,0.42050326
36463,3788,20,1494639315,1494758963,0.49752614
36463,29830,8,1495150249,1495368930,0.12981735
36463,13687,220,1498026551,1498177565,0.45725042
36463,45505,74,1494599308,1494796383,0.48575044
36463,45826,33,1494587327,1494779067,0.45924583
36463,28905,27,1494595839,1494805731,0.4621288
36463,63492,74,1494664183,1494759272,0.47391832
36463,69788,242,1494601296,1494780268,0.48801875
36958,6486,151,1494664902,1494824078,0.44158405
36958,2867,151,1495742826,1495937456,0.4459952
36958,28905,197,1496554839,1496720916,0.4312736
37350,28905,242,1497904428,1498110621,0.4373615
37357,60697,105,1494665083,1494799028,0.57744616
38284,64560,151,1494621773,1494773088,0.45123604
38284,28905,8,1494622514,1494762684,0.43161222
38535,30931,20,1494584750,1494793898,0.419935
38535,28905,69,1494628554,1494815603,0.4213191
38535,68924,178,1494611775,1494793029,0.5147743
38642,33004,149,1494646380,1494806119,0.43716946
38734,28905,143,1498354178,1498574386,0.44682562
38818,28905,33,1494585726,1494778643,0.8173254
38897,28905,198,1494650480,1494815667,0.4341058
38897,45285,198,1495956312,1496113176,0.430468
39224,28905,36,1494627172,1494780944,0.44543314
39248,28905,171,1494634245,1494793943,0.4247559
39458,28905,64,1494611793,1494802133,0.4180702
39458,62369,33,1494645350,1494834209,0.4296249
39509,106,198,1494643842,1494790354,0.44148222
39509,5061,151,1494643495,1494773935,0.41566357
39509,17651,151,1496721733,1496865904,0.50138867
39520,10100,31,1494599255,1494803460,0.5134976
39520,67121,159,1494638566,1494778820,0.4276102
39520,23185,64,1494608818,1494774192,0.40483755
39520,23185,93,1494608548,1494787869,0.40483755
39520,9683,151,1494623761,1494822616,0.38455614
39520,11793,20,1494581679,1494803395,0.41907987
39520,28905,65,1498473347,1498654326,0.41160738
39520,31577,8,1494649783,1494761115,0.44599512
39520,33808,8,1494624273,1494777798,0.41228113
39520,44667,40,1494610373,1494803546,0.4131728
39520,50050,149,1494592083,1494828898,0.42933565
39520,50132,33,1496134520,1496302557,0.33438188
39520,54664,237,1497220689,1497351472,0.4179965
39520,28905,90,1498834714,1499013530,0.41160738
39520,28905,71,1494821565,1494995772,0.41160738
39520,57474,65,1498089469,1498332612,0.43556353
39520,58538,8,1494644258,1494780223,0.43450293
39520,63397,33,1496375035,1496555751,0.4366199
39520,69203,197,1494649295,1494838038,0.35360143
39771,61356,8,1497987086,1498145278,0.38107124
39820,28905,36,1494654754,1494778822,0.42238235
39820,34001,8,1497203350,1497414951,0.426731
39820,60642,237,1494627391,1494812684,0.43025264
40296,28905,158,1494612110,1494773580,0.42507145
40634,69634,151,1494665957,1494817612,0.4481118
40675,48775,176,1497908064,1498040697,0.34986845
41077,11510,33,1494583816,1494787429,0.46067065
41186,28905,85,1498233731,1498396442,0.43560416
41186,28905,242,1494594042,1494773183,0.43560416
41186,45285,85,1498123505,1498276778,0.43196338
41186,45285,242,1494641267,1494824379,0.43196338
41346,28905,20,1496370376,1496543178,0.4233472
41346,64560,20,1494638047,1494779729,0.4428881
41424,34263,204,1494608937,1494770205,0.45319104
41470,27718,20,1495740702,1495887835,0.41662398
41470,7469,93,1494592503,1494787305,0.40075445
41470,48382,167,1494649606,1494771666,0.42207146
41470,69788,209,1498844278,1499091931,0.43519694
41537,106,90,1497550228,1497737410,0.4455087
41537,62767,74,1494583854,1494765437,0.44622496
41537,7638,237,1496243903,1496423286,0.4088195
41537,13240,33,1497970957,1498207313,0.44771233
41537,28905,20,1494597029,1494808101,0.42579052
41537,28905,147,1497214564,1497413506,0.42579052
41537,28905,234,1498048453,1498217025,0.42579052
41537,39520,99,1494589767,1494810709,0.42623556
41537,45915,69,1494625916,1494780741,0.4352388
41537,28905,74,1494626614,1494837352,0.42579052
41603,34909,20,1494618101,1494757759,0.44852382
41603,65360,8,1494618374,1494781011,0.44527462
41863,16660,36,1494655065,1494765846,0.597587
41921,28905,34,1494600755,1494757328,0.42643434
41921,66652,108,1495352460,1495513254,0.43177778
41921,61213,151,1494625523,1494758531,0.45431545
41984,28905,33,1494663466,1494804778,0.43208978
42063,11861,151,1494584954,1494787136,0.4461549
42063,64560,171,1494602000,1494754180,0.4431352
42150,7230,23,1494657564,1494816890,0.48152265
42150,7230,69,1494665370,1494790756,0.48152265
42150,9346,23,1494630097,1494760431,0.26478365
42211,53562,176,1495533621,1495694419,0.46896198
42410,22079,85,1494628778,1494786479,0.47201684
42589,60238,36,1496125681,1496335057,0.42965102
42622,1280,74,1494619368,1494811461,0.44785738
42622,28905,20,1494621152,1494777235,0.43823105
42622,49081,151,1496765933,1496955498,0.4510111
42622,62299,74,1494652876,1494788459,0.46046907
42637,18397,33,1496562803,1496703632,0.54843426
42637,48382,33,1495383640,1495482517,0.44237357
42637,43368,198,1494626324,1494834839,0.4490492
43368,51220,237,1498058176,1498244101,0.4817612
43398,22712,198,1498344578,1498502056,0.5184783
43398,55211,198,1494589361,1494773380,0.5736949
43398,55504,74,1494637020,1494794870,0.5162909
43602,62299,74,1494658273,1494775528,0.45743603
43602,39771,74,1494657506,1494799844,0.3710469
43624,17010,198,1494628447,1494825511,0.32476988
43723,19711,198,1494621291,1494817765,0.46597528
44083,28905,116,1494592667,1494775150,0.51246834
44086,28905,93,1494613094,1494817112,0.4240037
44086,28905,171,1498524798,1498692031,0.4240037
44154,39520,151,1494606076,1494801149,0.021105593
44415,28905,74,1494776475,1494908447,0.6238636
44583,28905,220,1494650879,1494784940,0.4267112
44667,12029,238,1494657492,1494808665,0.47777042
44667,41346,40,1494629126,1494774547,0.4403024
44667,69788,99,1494630590,1494775498,0.449664
44667,20613,33,1496644634,1496836785,0.41633528
44667,58794,237,1494648305,1494828310,0.42101976
44667,69742,219,1494634955,1494791378,0.44224876
44712,33634,69,1495672154,1495850781,0.47016054
44764,25624,20,1497305219,1497533696,0.36515424
44868,20816,20,1497957208,1498148263,0.40721518
44990,46957,69,1494649126,1494788906,0.49763516
44990,49022,69,1494588391,1494753259,0.46885735
45003,106,20,1494608201,1494793369,0.41545582
45184,28905,20,1494628881,1494801940,0.39864254
45184,28905,150,1494955382,1495209542,0.39864254
45285,28905,20,1495419645,1495633494,0.40807125
45285,106,65,1494623958,1494818928,0.4275799
45285,2880,150,1496016223,1496147540,0.4113416
45285,3078,151,1495357423,1495477938,0.42821962
45285,3197,20,1494589491,1494835673,0.65225285
45285,3197,31,1494609203,1494779142,0.65225285
45285,3197,74,1494653613,1494763242,0.65225285
45285,4620,74,1494591273,1494833534,0.40111288
45285,53166,65,1498542840,1498763280,0.46123824
45285,6016,74,1494663214,1494795499,0.07697642
45285,9892,65,1494653625,1494819415,0.4208741
45285,13576,176,1495528476,1495648675,0.36700523
45285,41470,65,1495574282,1495726681,0.40116656
45285,14676,20,1495496213,1495684125,0.43981752
45285,45285,29,1494594756,1494817890,0.4044957
45285,45285,71,1494614527,1494804948,0.4044957
45285,17006,20,1495687043,1495832361,0.42889535
45285,48382,8,1497364748,1497526735,0.42026147
45285,18938,129,1496178231,1496321472,0.43248138
45285,20686,65,1494624403,1494759097,0.4294016
45285,65912,144,1497548215,1497704108,0.4116968
45285,23185,11,1495493915,1495713002,0.4013199
45285,24137,151,1494614919,1494781548,0.27926075
45285,19804,159,1498362323,1498498984,0.40488893
45285,29175,238,1496741707,1496927761,0.40632465
45285,43974,15,1496923010,1497019306,0.40302247
45285,24586,69,1494651697,1494788944,0.43082407
45285,24586,151,1497067595,1497249203,0.43082407
45285,28905,198,1496609844,1496787823,0.40807125
