src,dst,edge_type,start,end,predicted_probability
9931,42507,93,1494616596,1494779998,0.5031811
10100,7532,33,1494641668,1494767082,0.5071989
10602,61910,74,1494586844,1494789303,0.49846444
10602,61910,159,1494590776,1494821869,0.49846444
10649,45877,71,1494902408,1495111343,0.44050708
10649,19687,136,1494638237,1494793884,0.4854205
10649,28905,36,1494646186,1494836073,0.45061043
10649,28905,65,1497922776,1498113493,0.45061043
10649,45826,8,1494621809,1494794760,0.47172752
10704,28905,65,1495008951,1495178054,0.44477737
10704,39520,242,1494639752,1494812531,0.42150047
10704,66652,33,1494661748,1494829697,0.4386214
10982,59884,74,1498376276,1498548655,0.4936358
11022,14946,20,1494584300,1494834276,0.49743414
11022,64841,222,1494637633,1494766194,0.4986463
11065,28338,221,1494654484,1494789622,0.49586737
11065,30055,221,1494658296,1494783084,0.50625074
11065,65765,33,1494642227,1494822661,0.49138907
11334,44154,8,1494618332,1494810502,0.50818866
11443,28905,234,1494610066,1494773989,0.47296503
11443,60604,114,1498553797,1498730950,0.5165154
11443,45285,234,1494592673,1494800330,0.4506668
11510,692,33,1494602487,1494819267,0.52623844
11510,23185,33,1494649047,1494779870,0.4799434
11510,29805,33,1494613023,1494776034,0.4982003
11510,11861,33,1494612193,1494791842,0.47893754
11665,28905,227,1497387896,1497575548,0.46952316
11793,28311,8,1494642631,1494808342,0.48225203
11793,26464,20,1494610681,1494825700,0.45753342
11793,28905,90,1494633212,1494813199,0.4497533
11861,1280,8,1494588253,1494794232,0.41805637
11861,17212,151,1495706400,1495911499,0.4402036
11861,45285,164,1494657221,1494835837,0.41730967
11861,57714,151,1494646219,1494804900,0.4596968
11861,60926,178,1494610998,1494795702,0.47599226
11916,69788,33,1494591447,1494811892,0.4958669
11955,51508,198,1496300906,1496451747,0.43538418
11983,28905,198,1494635100,1494800913,0.4542978
12089,64560,238,1497606962,1497826688,0.4638276
12313,39754,198,1495799847,1495948988,0.44649184
12313,18933,198,1494580805,1494831942,0.46292323
12313,60926,198,1494621159,1494807008,0.49786973
12323,28905,198,1494621394,1494829483,0.4308607
12323,45285,198,1498091301,1498311063,0.409007
12713,7532,198,1494608520,1494774837,0.5075973
12713,28494,151,1494642845,1494753339,0.50317246
12713,30055,176,1494581632,1494783634,0.50626224
12713,30055,237,1495934096,1496090417,0.50626224
12713,66340,71,1495685258,1495894536,0.50548667
12748,39520,243,1494582822,1494820675,0.44510192
12752,28905,31,1494586754,1494753120,0.45171258
12985,25540,198,1494595850,1494798111,0.48152497
12985,28905,209,1496217751,1496401862,0.44686458
13240,41537,33,1494628899,1494794431,0.4862757
13240,41537,37,1494646936,1494802338,0.4862757
13245,50688,71,1494622548,1494798910,0.49819753
13254,30541,59,1494655237,1494830212,0.4930489
13254,30931,237,1494646979,1494782035,0.45560932
13254,53041,242,1494645481,1494829644,0.4943525
13254,64560,8,1494585532,1494789097,0.44940427
13254,69788,29,1494657424,1494788996,0.4714066
13465,28905,20,1494612839,1494770938,0.4530453
13465,12323,176,1497432127,1497657808,0.45366806
13465,36463,8,1494627674,1494825156,0.45621878
13576,28905,176,1494660446,1494792814,0.4667933
13603,28905,8,1494665493,1494789721,0.46012098
13687,28905,8,1494590979,1494772382,0.4467317
13687,28905,151,1494642250,1494803805,0.4467317
13717,22737,237,1494585773,1494831529,0.47142357
13717,45285,237,1494631404,1494794757,0.42289278
13802,7207,65,1494660986,1494794229,0.49297687
13802,29357,237,1494661886,1494774272,0.47866556
13802,52977,65,1494583964,1494813448,0.4970573
13905,44415,99,1494651798,1494815668,0.51560646
13984,28905,71,1494941060,1495170271,0.4560306
13984,46312,65,1494601835,1494756948,0.4879357
13984,28905,243,1494607808,1494787465,0.4560306
13984,33069,178,1497660421,1497843369,0.48866266
14062,28338,151,1497028955,1497168130,0.49678662
14294,5193,8,1498710933,1498936187,0.3798721
14294,45342,33,1495646580,1495836201,0.3763484
14294,45915,151,1494640373,1494824755,0.34713233
14523,28905,8,1494616248,1494795527,0.46454826
14523,68710,36,1494637334,1494820600,0.45214352
14523,39820,237,1494663593,1494764730,0.486337
14523,42063,74,1494592823,1494813605,0.464407
14560,48775,238,1494594452,1494818509,0.5119709
14560,28905,151,1494585903,1494800852,0.47108692
14946,45525,29,1496093663,1496246882,0.49778217
14946,28905,71,1496394143,1496625478,0.46035913
14946,28905,105,1498173326,1498418740,0.46035913
14946,45285,71,1495181467,1495345409,0.43816113
14946,45285,104,1494586297,1494765630,0.43816113
14946,45285,149,1494616175,1494759855,0.43816113
15080,59296,65,1494640415,1494779138,0.5072947
15080,66652,171,1498840376,1499074445,0.46482924
15126,28905,74,1495473910,1495716372,0.4504984
15239,58174,171,1494655049,1494796154,0.49101326
15239,58174,234,1494600682,1494837464,0.49101326
15478,28905,198,1494619169,1494753606,0.45892808
16477,60642,72,1494622042,1494815784,0.45589834
16660,28905,78,1494654373,1494776284,0.457607
16660,28905,99,1498471800,1498586485,0.457607
16660,41863,36,1494611589,1494808682,0.49712878
16660,13512,90,1498348394,1498532768,0.49110767
17010,45915,198,1497850679,1498058007,0.46116826
17010,41537,69,1497978239,1498115797,0.495607
17371,57579,178,1497600308,1497811168,0.4833778
17371,9568,178,1494602371,1494830177,0.4860071
17371,45285,8,1494663686,1494833080,0.4268478
17455,29300,151,1494665270,1494803430,0.47836176
17500,2482,122,1494601422,1494804135,0.50784075
17651,39509,8,1494625134,1494822707,0.49670398
17778,52413,20,1494632091,1494797950,0.48978165
17778,44415,144,1494647946,1494757848,0.5138012
17778,45285,176,1494655862,1494790519,0.44697243
17778,48644,20,1494622923,1494766071,0.4967411
17778,28905,144,1494626802,1494807427,0.46924397
17778,50050,176,1494606099,1494818209,0.5065775
17992,18933,151,1494647980,1494787784,0.4564919
17992,28905,151,1494637955,1494821535,0.45452452
18211,28905,65,1494635492,1494789165,0.4701177
18211,63397,167,1494615836,1494783876,0.5060353
18397,42637,33,1494590530,1494762913,0.48452395
18397,1407,237,1494603826,1494768565,0.49059612
18519,28905,8,1495517878,1495730462,0.46515098
18519,28905,8,1494658232,1494813691,0.46515098
18933,28905,69,1496671099,1496783782,0.44883117
18933,51720,69,1494626908,1494800337,0.46575004
18938,28905,102,1494618901,1494827808,0.3559686
18938,43602,78,1494595595,1494783278,0.39169
18938,45285,102,1494658923,1494805518,0.33567315
18938,57185,74,1495441685,1495632713,0.39635822
19225,28905,36,1494620606,1494831736,0.4683756
19281,51508,166,1494623912,1494785265,0.43172133
19281,45285,220,1498335697,1498544748,0.43723032
19281,66892,166,1494603852,1494838638,0.4530491
19287,49506,8,1494614533,1494784513,0.49223086
19287,60642,33,1496521459,1496638674,0.4702451
19287,69429,65,1494622333,1494811828,0.4950371
19329,41292,216,1494612056,1494798489,0.45532197
19552,23044,20,1497167230,1497321277,0.50729156
19608,24586,151,1498372415,1498564224,0.47779316
19608,28905,74,1494584442,1494783561,0.46073875
19608,7742,151,1495973648,1496127026,0.49627253
19608,28905,203,1494616613,1494824158,0.46073875
19608,29828,243,1494616678,1494802817,0.47969025
19641,28905,69,1496039827,1496208978,0.45015347
19641,28905,179,1496208106,1496371381,0.45015347
19687,10649,71,1494610075,1494759624,0.50053847
19687,9346,136,1494650659,1494823830,0.386948
19687,43506,71,1497935499,1498187597,0.49103132
19687,26130,136,1494668101,1494883621,0.46202973
19687,28905,33,1494664289,1494758827,0.46635288
19687,58794,237,1494613145,1494806768,0.5005511
19750,59656,178,1494987756,1495098035,0.5062547
19750,25365,198,1498170504,1498394839,0.46478093
19802,28905,8,1495322290,1495547046,0.44747987
19802,28905,105,1494656616,1494773229,0.44747987
19802,47598,105,1494617413,1494771907,0.47846723
19802,57185,71,1494640413,1494786296,0.49034727
19804,22737,65,1494634351,1494770684,0.4709726
19804,28905,78,1497130268,1497348216,0.44448277
19804,45342,20,1494609846,1494801746,0.45925146
19804,39431,65,1498891647,1498986837,0.47274455
19804,69947,151,1494659699,1494753804,0.4801048
20069,29357,20,1494627052,1494754891,0.4821486
20501,64560,198,1494623301,1494768483,0.45592174
20613,41921,34,1494627070,1494797137,0.46919674
20686,106,65,1494608753,1494803518,0.44738278
20686,28905,159,1497774074,1497943167,0.4271615
20686,28905,178,1494605556,1494810667,0.4271615
20686,42063,20,1494604633,1494796116,0.4270226
20686,52356,198,1494615108,1494832693,0.44731796
20816,2187,178,1494609460,1494763462,0.43407622
20816,57474,74,1494633396,1494836363,0.42903897
20816,8540,108,1494641924,1494754790,0.41235733
20816,18519,151,1496315998,1496517451,0.42373863
20816,18938,11,1494580920,1494799759,0.41416398
20816,3633,4,1494599564,1494810375,0.36736673
20816,15126,11,1494631357,1494766906,0.42403495
20816,28905,29,1494651873,1494775352,0.39507216
20816,28905,64,1494608457,1494782332,0.39507216
20816,28905,69,1495521703,1495727636,0.39507216
20816,7465,74,1494623886,1494753078,0.4229006
20816,20816,108,1494657346,1494768825,0.38111505
20816,28905,150,1497592919,1497724291,0.39507216
20816,28905,197,1497036440,1497147521,0.39507216
20816,45285,209,1497628343,1497843106,0.3738414
20816,28905,237,1495861176,1495997866,0.39507216
20816,15980,178,1496629793,1496749628,0.43255484
20816,30755,65,1495249497,1495415311,0.43008208
20816,36463,160,1494596076,1494755297,0.39813516
20816,39520,197,1497352711,1497569719,0.37265062
20816,28905,242,1496409993,1496588746,0.39507216
20816,45826,171,1494618046,1494838276,0.41555518
20816,45915,65,1498439086,1498562984,0.37918684
20816,48382,198,1494600612,1494781928,0.43278083
20816,62337,108,1494664601,1494771514,0.42458957
20816,62337,159,1498656186,1498846991,0.42458957
20816,62337,197,1494649706,1494774953,0.42458957
20816,62767,160,1495207654,1495349586,0.41945365
20816,69203,197,1494638380,1494822414,0.33286503
21068,59884,8,1494663176,1494801867,0.4964423
21068,59884,36,1494637232,1494777469,0.4964423
21068,59884,147,1497162632,1497367967,0.4964423
21401,26464,171,1495047791,1495248289,0.46751842
21713,22101,74,1494623545,1494835135,0.49267697
21713,28905,74,1494603893,1494798725,0.46131915
21713,62420,74,1494581057,1494772928,0.4986006
21713,45983,237,1498856680,1499056196,0.49774015
21713,69429,65,1497764084,1497972847,0.4876068
21841,28905,242,1496469059,1496573926,0.46735886
21841,11754,150,1494581409,1494770776,0.4318611
21947,16028,197,1494579778,1494776236,0.5063178
21947,57714,197,1494631419,1494774279,0.4916459
22079,24940,69,1495027804,1495216118,0.480334
22101,55938,20,1498311989,1498516299,0.49731943
22101,24861,74,1498192135,1498368041,0.45730603
22417,28905,20,1495868176,1496052721,0.4597357
22417,29828,85,1494655087,1494831968,0.4786825
22503,28905,71,1494655924,1494765506,0.46007404
22575,28905,147,1494595388,1494820405,0.44432136
22575,28905,159,1494648317,1494785844,0.44432136
22575,61134,237,1498173927,1498390089,0.48063147
22575,56187,243,1496654025,1496897096,0.45852426
22575,42637,33,1494583401,1494779191,0.47372487
22575,13717,74,1494595795,1494831675,0.4690312
22712,28905,159,1494625519,1494799408,0.46127313
22712,22925,8,1495292989,1495486220,0.48794535
22712,41470,159,1497760932,1497976221,0.47910166
22737,2491,20,1494614844,1494831069,0.47983128
22737,53506,237,1496789949,1496924794,0.42943564
22737,28905,65,1494640092,1494768608,0.4421464
22737,28905,197,1495643143,1495788669,0.4421464
22737,28905,242,1494599099,1494805862,0.4421464
22840,67355,2,1496631103,1496869821,0.48582837
23044,30394,20,1494764015,1494958122,0.4860012
23044,45826,237,1494621059,1494774092,0.4778912
23044,69788,198,1494614901,1494767292,0.4753055
23148,28905,69,1497262647,1497446549,0.4675224
23185,3524,36,1494656495,1494804252,0.48236406
23185,25586,237,1496898884,1497077766,0.46887326
23185,54911,8,1494642443,1494777390,0.36980712
23185,5061,33,1497633768,1497864198,0.49032182
23185,5061,36,1494605868,1494783434,0.49032182
23185,33554,33,1494653565,1494810849,0.47919318
23185,49022,198,1494654561,1494766334,0.45352212
23185,12860,198,1494607280,1494780610,0.47282234
23185,28905,161,1497547218,1497758253,0.43615735
23185,28905,204,1495933317,1496125791,0.43615735
23185,32399,20,1494594984,1494756336,0.46938676
23185,41146,71,1494599991,1494802330,0.47190353
23185,34880,209,1498215652,1498363525,0.47333187
23185,28905,93,1497656621,1497828593,0.43615735
23185,45342,74,1494658539,1494822290,0.45087388
23185,12957,20,1498345193,1498456369,0.4725159
23185,5202,78,1498108310,1498312490,0.4701063
23185,55504,209,1494589571,1494830822,0.3270994
23185,58269,237,1494590429,1494809512,0.47110644
23185,58381,209,1494598433,1494787641,0.4688264
23185,63492,198,1494611013,1494799257,0.44069973
23185,65881,176,1494599638,1494780268,0.4479131
23278,28905,116,1495447219,1495639564,0.46888733
23283,30931,198,1494658198,1494767370,0.4684434
23394,28905,176,1494665277,1494811694,0.46873945
23394,39520,8,1495935452,1496144874,0.44521412
23394,44415,85,1494967934,1495151372,0.51329505
23394,66409,168,1494607907,1494765632,0.5033596
23559,15896,242,1494580618,1494774871,0.5510411
23559,49022,242,1494599979,1494819815,0.4761132
23559,4180,20,1495938113,1496145361,0.5046308
23559,28905,33,1495991155,1496211560,0.45860934
24137,45285,197,1495545814,1495681442,0.43810764
24137,28905,220,1494585417,1494819183,0.46030518
24137,45285,8,1497088043,1497182147,0.43810764
24252,11861,74,1494619452,1494802723,0.46544856
24252,28905,65,1496087759,1496288496,0.44780293
24252,28905,116,1494640769,1494783519,0.44780293
24252,45285,167,1498153145,1498310979,0.4257327
24252,20686,238,1498471278,1498627776,0.46739098
24252,60642,198,1496957848,1497151083,0.44932213
24586,19608,8,1494612045,1494831348,0.4555949
24586,69203,8,1497801418,1497974386,0.35887295
24586,28905,15,1496311268,1496525886,0.4228598
24586,28905,93,1494654644,1494830072,0.4228598
24586,58805,198,1494589845,1494811018,0.4558258
24586,45285,8,1494663085,1494787779,0.4011259
24586,17371,33,1494590478,1494832861,0.44661662
24586,4354,33,1494588838,1494764946,0.45052645
24586,49297,33,1494657339,1494781964,0.45919022
24586,61807,33,1496355995,1496503388,0.44792157
24586,28905,69,1495288420,1495465436,0.4228598
24782,64560,8,1497008847,1497164615,0.45648268
24861,2482,122,1494624561,1494813126,0.4509342
24861,14294,4,1494641702,1494757906,0.42451096
24861,14294,85,1494640953,1494796820,0.42451096
24861,18980,8,1496247936,1496364982,0.44831544
24861,28905,238,1494625413,1494773921,0.41452098
24861,28905,242,1498831302,1498934424,0.41452098
24861,45285,69,1494661151,1494825816,0.39292392
24861,39820,8,1494609932,1494818320,0.4358734
24861,28905,198,1497537510,1497712486,0.41452098
24861,41537,65,1494652814,1494766824,0.43187648
24861,30011,74,1494611263,1494790484,0.4475147
24861,68727,33,1498337132,1498464131,0.4515316
24861,30496,33,1494608094,1494782364,0.44813323
24861,61702,178,1494654971,1494826574,0.45104688
24861,65881,20,1494661641,1494810067,0.4261343
24861,62299,85,1494596336,1494824411,0.43925864
24861,61907,176,1494590565,1494779955,0.39878765
24940,1948,161,1494595712,1494793645,0.4517041
24940,12029,238,1494599530,1494764197,0.48931062
24940,18933,108,1494642957,1494809582,0.4663623
24940,28905,108,1494623007,1494758303,0.4643887
24940,33634,4,1496520373,1496766965,0.5125508
24940,33634,198,1494652288,1494794201,0.5125508
25039,33634,33,1498684521,1498906594,0.5178233
25096,28905,151,1494625364,1494778065,0.4710444
25104,64950,150,1495991414,1496160548,0.45138475
25104,25836,65,1494627726,1494773789,0.5072221
25201,28905,74,1494634836,1494779718,0.4694974
25205,28905,59,1496909919,1497018885,0.44795454
25205,45915,29,1494630455,1494795099,0.43145946
25205,45915,74,1494615164,1494822637,0.43145946
25205,28905,59,1494612050,1494769753,0.44795454
25205,49081,93,1494658858,1494812368,0.45556083
25365,28905,69,1494665466,1494815859,0.45305115
25380,28905,11,1497627190,1497833252,0.47121644
25624,28905,234,1496466617,1496648522,0.35013568
25624,44764,144,1494765621,1494990576,0.24883093
25624,45285,144,1497728116,1497830455,0.3300024
25624,50050,20,1494613182,1494783385,0.38486436
25640,28905,74,1494588503,1494834865,0.47144872
25970,2880,65,1494655048,1494825711,0.3862581
25970,28905,33,1494615451,1494823973,0.3588992
25970,35126,20,1494654900,1494808455,0.34935048
25970,60642,74,1494633920,1494771930,0.36031365
26403,28905,171,1494653013,1494783598,0.45973343
26464,11861,151,1494656131,1494759625,0.39495763
26464,45342,20,1495357983,1495460534,0.39221433
26464,28905,69,1495066515,1495242937,0.37809414
26464,67443,149,1496852074,1496966305,0.38296852
26464,48382,198,1494665921,1494779663,0.41529483
26464,68710,149,1496657017,1496834350,0.3664182
26471,55938,158,1494610979,1494774001,0.5077269
26529,39820,237,1498410768,1498569686,0.4700029
26569,28905,242,1495206590,1495332931,0.43954217
26585,28905,8,1494633205,1494822786,0.46368742
26585,44667,8,1494618512,1494833820,0.4685501
26585,28905,74,1494625924,1494759275,0.46368742
26824,29834,242,1495795049,1496020532,0.44593352
26870,22737,65,1494638937,1494820813,0.47917938
26870,25970,8,1494662375,1494836201,0.37449962
26876,26585,20,1495066865,1495293332,0.49575344
26876,26585,151,1494608928,1494792864,0.49575344
26930,28905,65,1494603449,1494769364,0.45641994
27056,1280,65,1498213220,1498324040,0.4262751
27056,20686,11,1494611736,1494810010,0.46717888
27056,16660,74,1494599766,1494776719,0.47493312
27056,28905,209,1498541205,1498726006,0.4475923
27194,28905,20,1494652219,1494818196,0.457806
27194,28905,74,1494645962,1494821927,0.457806
27292,28905,104,1494632939,1494757562,0.4752426
27292,28905,74,1494625809,1494788519,0.4752426
27382,45285,198,1494777354,1494953491,0.44326413
27494,30706,69,1496822686,1496963402,0.46540186
27535,27718,74,1497098990,1497296648,0.47712064
27535,28905,242,1494584021,1494835101,0.4695443
27718,28895,65,1494626334,1494812375,0.4467147
27718,39520,116,1494645349,1494787839,0.39212245
27718,63492,78,1496379421,1496578435,0.41942638
27718,67451,237,1494628107,1494836105,0.45136133
27850,28905,69,1496135342,1496291399,0.45235682
27850,28905,204,1496501510,1496692265,0.45235682
27850,45285,178,1494641756,1494797231,0.43023705
28106,27718,8,1494645064,1494793193,0.4626182
28134,24252,238,1494622150,1494824451,0.49085426
28134,23185,33,1494650196,1494836363,0.4756002
28134,28905,69,1497908414,1498105507,0.45689926
28134,28905,237,1494597867,1494790293,0.45689926
28134,61213,237,1497896221,1498121735,0.4907456
28246,28905,151,1498487146,1498677497,0.44846407
28246,33634,151,1495162742,1495270201,0.49650553
28311,28905,151,1497725750,1497847532,0.44918874
28311,4620,65,1497568159,1497739664,0.48550862
28311,24252,167,1494618810,1494807125,0.4830805
28311,28905,65,1496332194,1496471944,0.44918874
28311,28905,151,1498045864,1498203613,0.44918874
28338,10704,8,1496498512,1496693250,0.48976445
28338,45285,237,1494580315,1494838018,0.44268912
28338,55504,221,1495409469,1495649089,0.35318112
28338,28905,8,1497366859,1497497690,0.46492663
28338,62414,71,1494630769,1494800949,0.49970967
28434,28905,112,1494662503,1494789368,0.41363087
28506,29357,211,1495075849,1495224332,0.48774585
28541,28905,8,1494643768,1494818446,0.44791296
28541,28905,93,1494589179,1494829717,0.44791296
28541,49022,8,1494594337,1494767459,0.4653595
28752,45285,11,1497314353,1497423708,0.44475022
28845,28905,74,1494593599,1494836000,0.4674731
28895,2867,209,1494655563,1494781028,0.4717541
28895,19281,8,1494664904,1494755823,0.49277237
28905,106,20,1495549093,1495649924,0.47071832
28905,28905,178,1498506565,1498713157,0.45030174
28905,1555,209,1495163887,1495283344,0.49790844
28905,3426,33,1494649564,1494807665,0.48910007
28905,3524,237,1498050388,1498220658,0.49668702
28905,60642,149,1497053832,1497216543,0.45182255
28905,48775,237,1496569935,1496764991,0.4910566
28905,3648,8,1494646506,1494819687,0.45603317
28905,5061,8,1494608492,1494757409,0.50465065
28905,5081,65,1494592424,1494792823,0.28777537
28905,69788,238,1494633738,1494767907,0.46883464
28905,15934,8,1494876900,1495047335,0.4878003
28905,5544,8,1494638627,1494826146,0.48628062
28905,6678,8,1494630069,1494815433,0.483105
28905,7193,151,1494634526,1494805965,0.48219514
28905,7466,198,1494665601,1494764394,0.4876426
28905,28905,151,1495363438,1495531176,0.45030174
28905,8540,8,1494606068,1494831565,0.4681333
28905,3735,113,1495463072,1495608181,0.4553714
28905,9656,8,1494649401,1494756765,0.4583539
28905,28905,33,1495336115,1495544143,0.45030174
28905,64950,64,1494661662,1494813772,0.43047237
28905,28905,36,1494617046,1494823192,0.45030174
28905,10649,65,1494650453,1494798876,0.4843786
28905,6486,8,1495236824,1495449314,0.486991
28905,11916,85,1497230768,1497422448,0.49465576
28905,13603,65,1494808081,1494989428,0.48485577
28905,13603,151,1494613505,1494775633,0.48485577
28905,48086,8,1496659182,1496846167,0.49549136
28905,14523,151,1494584806,1494826954,0.48456454
28905,14676,20,1494648930,1494792805,0.48769084
28905,28905,71,1494646728,1494792782,0.45030174
28905,3990,198,1494604911,1494823782,0.47974983
28905,17371,33,1494617386,1494758819,0.4743332
28905,62354,8,1497811465,1497918260,0.50109935
28905,18519,151,1494629761,1494806031,0.47979712
28905,28905,151,1494614550,1494772180,0.45030174
28905,63735,36,1494609286,1494837790,0.48307985
28905,19608,8,1494632494,1494827834,0.483382
28905,19711,116,1494645230,1494787487,0.4871501
28905,19802,20,1498014631,1498172169,0.47858822
28905,28905,71,1494635131,1494818674,0.45030174
28905,28905,151,1494623404,1494802631,0.45030174
28905,28905,237,1495307896,1495488285,0.45030174
28905,28905,8,1495979398,1496150855,0.45030174
28905,23157,198,1494635412,1494763817,0.4711761
28905,48564,64,1494652532,1494816069,0.50672936
28905,23185,114,1494593238,1494822177,0.46896592
28905,62396,176,1498563549,1498738386,0.42046466
28905,69540,178,1498055194,1498229020,0.4842383
28905,24252,159,1494621531,1494783435,0.48420364
28905,24586,149,1498319954,1498481022,0.4673046
28905,48775,151,1495179876,1495352161,0.4910566
28905,24782,151,1494586286,1494811903,0.47991812
28905,24861,69,1495841497,1496011925,0.44283456
28905,24861,178,1497666342,1497839612,0.44283456
28905,24940,151,1496755296,1496887565,0.46905062
28905,25096,8,1494610415,1494808430,0.48731765
28905,25624,234,1498915487,1499033401,0.28414458
28905,25970,33,1494663916,1494770229,0.3723065
28905,28905,116,1496072642,1496286056,0.45030174
28905,64901,178,1497486448,1497700880,0.46841216
28905,55504,237,1497757848,1497999553,0.33983877
28905,51303,176,1494612229,1494818990,0.4902354
28905,28905,8,1496239868,1496417598,0.45030174
28905,30788,171,1494583211,1494832464,0.4868797
28905,31237,69,1494638737,1494814672,0.4820175
28905,19713,151,1498512949,1498714351,0.37014624
28905,32807,178,1494650280,1494830811,0.48374888
28905,33538,85,1494613184,1494827497,0.46962872
28905,23352,74,1495626955,1495827827,0.48261583
28905,67121,108,1494648909,1494803662,0.48024783
28905,35093,174,1494627927,1494761975,0.47408286
28905,35093,237,1497672810,1497794456,0.47408286
28905,29828,74,1494612194,1494756247,0.4691973
28905,38246,85,1494644998,1494777251,0.6020143
28905,28905,8,1494633781,1494783494,0.45030174
28905,39453,242,1494591065,1494778543,0.4827897
28905,39771,151,1495638224,1495756587,0.42290127
28905,39820,36,1494655668,1494767260,0.47201127
28905,40165,238,1494656534,1494822755,0.47874916
28905,3633,116,1497060241,1497222669,0.42142135
28905,41346,33,1494652553,1494781810,0.46012616
28905,41470,33,1494942423,1495108262,0.46807468
28905,28905,209,1495860717,1496097944,0.45030174
28905,42063,8,1497956897,1498127836,0.4501612
28905,42589,36,1494606911,1494814881,0.48628542
28905,42622,8,1494596822,1494759631,0.48876488
28905,43602,178,1496659228,1496853931,0.48831186
28905,43723,198,1494638888,1494822670,0.4834128
28905,9346,33,1494644268,1494765904,0.37172607
28905,51720,237,1494616493,1494830879,0.46722907
28905,66652,8,1498393925,1498547063,0.44413045
28905,55736,33,1494616334,1494753889,0.4836372
28905,45285,40,1494592214,1494811724,0.42820388
28905,11587,69,1494609595,1494754371,0.44670162
28905,28905,85,1494584668,1494757509,0.45030174
28905,68927,198,1495954131,1496085677,0.49763635
28905,46957,85,1494592670,1494755657,0.46963546
28905,48639,36,1494634345,1494822387,0.48599172
28905,28905,69,1498090731,1498199895,0.45030174
28905,49022,69,1496797259,1496916055,0.46776253
28905,49311,37,1494633640,1494837258,0.46219957
28905,51024,8,1494589240,1494767590,0.4851311
28905,28905,71,1497461697,1497691770,0.45030174
28905,52031,71,1497313122,1497488770,0.48998454
28905,52413,36,1494632680,1494808443,0.47074574
28905,52977,65,1494594165,1494799664,0.4885804
28905,53000,237,1494621384,1494773682,0.48430565
28905,44667,209,1494582238,1494821983,0.45514315
28905,57834,8,1498850587,1498954502,0.48435107
28905,33808,162,1497008696,1497173119,0.4753872
28905,60604,237,1494656282,1494752429,0.49372017
28905,60642,65,1495659555,1495801652,0.45182255
28905,60642,71,1497486425,1497654875,0.45182255
28905,61213,159,1494595366,1494792374,0.48409504
28905,61213,216,1494642715,1494758118,0.48409504
28905,61213,237,1494662019,1494754249,0.48409504
28905,61356,8,1498514862,1498630538,0.45606303
28905,35682,33,1497853649,1498028557,0.48139277
28905,62299,65,1494840121,1495002722,0.47544062
28905,62354,85,1494656300,1494774430,0.50109935
28905,41537,237,1495502640,1495729955,0.4679579
28905,63740,151,1494634553,1494820829,0.482117
28905,64560,4,1494614252,1494787145,0.44685087
28905,28905,33,1494617201,1494827362,0.45030174
28905,28905,46,1494634717,1494774317,0.45030174
28905,28905,69,1494648581,1494826568,0.45030174
28905,64560,74,1494639600,1494812836,0.44685087
28905,28905,8,1495777336,1495978157,0.45030174
28905,65427,8,1494600497,1494775905,0.48468742
28905,65881,8,1495918841,1496041002,0.46212626
28905,65881,20,1494602118,1494836485,0.46212626
28905,13984,137,1498877201,1499043764,0.48270613
28905,28905,20,1496043476,1496209386,0.45030174
28905,66958,8,1494625813,1494832553,0.477627
28905,66958,33,1494604256,1494792779,0.477627
28905,67121,178,1498523482,1498716598,0.48024783
28905,67355,151,1494585017,1494808564,0.4939602
28905,68077,2,1494635518,1494836963,0.48731765
28905,69273,65,1494598888,1494802446,0.40100992
28905,45285,33,1497189318,1497379346,0.42820388
29175,59884,221,1494639454,1494781026,0.49596986
29357,13802,237,1494632066,1494799513,0.46731588
29357,34001,65,1494617527,1494756098,0.45427296
29374,41537,93,1496666950,1496772476,0.48902404
29389,61907,238,1494592085,1494770617,0.45503926
29583,106,78,1495524471,1495758966,0.48084775
29583,11754,78,1498275416,1498444273,0.42498344
29583,28905,197,1496172530,1496303264,0.46037403
29583,50876,78,1494581931,1494772658,0.4961339
29639,45915,178,1496796626,1496964083,0.4527109
29805,11510,33,1495491111,1495623547,0.50271785
29821,39520,243,1494637992,1494772704,0.43214235
29821,28905,243,1496790647,1497014866,0.4555441
29828,41537,8,1497800603,1497914733,0.44887897
29828,11334,151,1496372064,1496600068,0.4666714
29828,28905,11,1494592144,1494807070,0.43135902
29828,20816,65,1495480926,1495668786,0.4170036
29828,29834,64,1494597756,1494836754,0.40637928
29828,39509,20,1495783094,1495961982,0.46412724
29828,45285,85,1498354083,1498573953,0.40949827
29828,45285,85,1494653814,1494806541,0.40949827
29834,2880,151,1494650640,1494822492,0.46397713
29834,29828,151,1495377752,1495548297,0.45379892
29834,22712,243,1494605158,1494833308,0.46623603
29834,28905,33,1494594135,1494835849,0.43501517
29834,32433,176,1494627374,1494755905,0.46903545
29834,52977,242,1494633117,1494798916,0.47311282
29834,55746,33,1494591624,1494827846,0.4712211
29834,1502,237,1498776426,1499009710,0.4676528
30055,3524,33,1496427143,1496548957,0.4656132
30055,11065,221,1494623846,1494766467,0.45290223
30055,12713,8,1494651539,1494788328,0.4545187
30055,28905,136,1494635387,1494804985,0.41971
30055,12713,237,1494644977,1494805628,0.4545187
30055,15107,171,1494650248,1494755696,0.45699522
30055,26464,74,1498185703,1498421143,0.427374
30055,61807,176,1495518643,1495721678,0.44472894
30055,7638,198,1498567175,1498785318,0.44431195
